PLAYER_ID,PLAYER_NAME,TEAM_ABBREVIATION,GP,MIN,PTS,REB,AST,STL,BLK,FG_PCT,FG3_PCT,FT_PCT,EFG_PCT,TS_PCT,USG_PCT,NET_RATING,OFF_RATING,DEF_RATING,PIE,PLAYER_HEIGHT,PLAYER_WEIGHT,AGE,SALARY,SALARY_M,PER_APPROX,BPM_APPROX,VORP_APPROX,WIN_SHARES_APPROX,AGE_CURVE_FACTOR,PROJECTED_VALUE,VALUE_SCORE,AGE_ADJ,VALUE_SCORE_ADJ,CAP_PCT,SALARY_TIER,MARKET_VALUE_M,SALARY_SURPLUS_M,CONTRACT_VALUE_RATIO,PLAY_STYLE,PLAY_STYLE_CN,OFFENSIVE_ROLE,DEFENSIVE_ROLE,POSITIONS,POSITION_FLEX,FIT_VERSATILITY_SCORE,PERF_SCORE_NORM,CONTRACT_SCORE_NORM,FIT_SCORE_NORM,TRADE_VALUE,TRADE_VALUE_TIER,SURPLUS_VALUE_M,CONTRACT_TYPE,CONTRACT_TYPE_CN,YEARS_REMAINING,TOTAL_CONTRACT_VALUE,TRADE_RESTRICTIONS,TRADE_KICKER_LIKELY,EXTENSION_ELIGIBLE,CONTRACT_FLEXIBILITY,SALARY_MATCH_MIN,SALARY_MATCH_MAX
201142,Kevin Durant,HOU,49,36.7,25.9,5.3,4.4,0.9,0.9,0.506,0.405,0.881,0.5726256983240224,0.6277874733372115,0.262,5.9,117.5,111.5,0.146,6-11,240.0,37.0,54708609.0,54.71,23.15,6.27,3.78,7.05,0.55,12.73,90.0,-5,85.0,35.76,SUPERMAX,24.5,-30.21,0.45,STRETCH_BIG,空間型大個子,SECONDARY_SCORER,LIMITED_DEFENDER,C/PF,2,62.0,87.1,7.9,54.2,59.1,ALL_STAR,-30.21,SUPERMAX,超級頂薪,2,109.42,NTC|HARD_TO_MATCH,True,EXTENSION_ELIGIBLE_LIMITED,0.0,0.0,68.64
203944,Julius Randle,MIN,55,33.6,22.0,7.0,5.5,1.1,0.3,0.489,0.322,0.82,0.5348101265822784,0.5936960276338514,0.256,4.9,119.5,114.7,0.135,6-9,250.0,31.0,30864198.0,30.86,23.02,4.72,3.16,7.21,0.9,20.72,86.0,-2,84.0,20.17,MAX,32.3,1.44,1.05,PLAYMAKER,組織者型,SECONDARY_SCORER,LIMITED_DEFENDER,PF/SF,2,53.8,86.0,20.0,42.5,58.6,ALL_STAR,1.44,HIGH_VALUE,高薪,3,92.58,NONE,False,NOT_YET_ELIGIBLE,40.0,0.0,38.83
1642845,VJ Edgecombe,PHI,49,35.4,14.9,5.4,4.2,1.5,0.5,0.424,0.358,0.783,0.5,0.5316871253211533,0.187,1.8,115.3,113.5,0.084,6-4,180.0,20.0,11108880.0,11.11,17.24,1.74,1.65,5.07,0.78,13.45,55.1,5,60.1,7.26,MID_LEVEL,14.06,2.95,1.27,TWO_WAY_WING,雙向側翼型,SECONDARY_PLAYMAKER,PERIMETER_STOPPER,PG/SG,2,84.8,61.5,24.5,86.8,58.6,ALL_STAR,2.95,ROOKIE_EXT,新秀延長,4,44.44,ROOKIE_EXT_WAIT,False,NOT_YET_ELIGIBLE,40.0,0.0,18.61
1628401,Derrick White,BOS,51,34.3,17.4,4.4,5.5,1.2,1.4,0.39,0.324,0.9,0.4837662337662338,0.5244755244755244,0.228,10.7,119.5,108.8,0.111,6-4,190.0,31.0,28100001.0,28.1,17.81,5.66,3.4,5.28,0.9,16.03,69.9,-2,67.9,18.37,NEAR_MAX,17.8,-10.3,0.63,PLAYMAKER,組織者型,SECONDARY_PLAYMAKER,VERSATILE_DEFENDER,PG/SG,2,81.7,69.5,11.5,82.4,58.2,ALL_STAR,-10.3,HIGH_VALUE,高薪,3,84.3,NONE,False,NOT_YET_ELIGIBLE,40.0,0.0,35.6
1642875,Maxime Raynaud,SAC,47,23.4,9.9,6.7,1.0,0.5,0.5,0.555,0.275,0.75,0.5657894736842105,0.5929563967417346,0.166,-11.5,108.4,119.8,0.1,7-1,250.0,22.0,1272870.0,1.27,15.01,-3.82,-0.51,2.8,0.89,13.36,46.1,5,51.1,0.83,MINIMUM,8.66,7.39,6.82,ROLE_PLAYER,角色球員型,FINISHER,LIMITED_DEFENDER,C/PF,2,43.1,52.3,100.0,27.2,58.0,ALL_STAR,7.39,TWO_WAY,雙向合約,1,1.27,NONE,False,EXTENSION_ELIGIBLE,95.0,0.0,2.79
1628384,OG Anunoby,NYK,41,33.0,16.6,5.5,2.4,1.7,0.7,0.479,0.37,0.8,0.5614754098360656,0.6040756914119361,0.198,8.2,118.8,110.5,0.098,6-7,240.0,28.0,39568966.0,39.57,18.35,5.53,2.59,4.21,0.99,18.17,69.7,0,69.7,25.86,MAX,19.82,-19.75,0.5,TWO_WAY_WING,雙向側翼型,FLOOR_SPACER,PERIMETER_STOPPER,SF/SG,2,79.9,71.4,8.9,79.8,57.9,ALL_STAR,-19.75,NEAR_MAX,準頂薪,3,118.71,DIFFICULT_TO_MATCH,True,NOT_YET_ELIGIBLE,15.0,0.0,49.71
201935,James Harden,CLE,46,35.4,25.3,4.9,8.1,1.3,0.4,0.421,0.351,0.904,0.5086206896551725,0.6008930267908037,0.298,0.4,118.8,118.4,0.148,6-5,220.0,36.0,39446090.0,39.45,22.67,4.69,2.77,6.25,0.62,14.06,87.4,-5,82.4,25.78,MAX,22.68,-16.77,0.57,FLOOR_GENERAL,地板指揮官型,PRIMARY_PLAYMAKER,LIMITED_DEFENDER,PG/SG,2,59.7,84.4,10.3,50.9,57.5,ALL_STAR,-16.77,NEAR_MAX,準頂薪,3,118.35,DIFFICULT_TO_MATCH,True,NOT_YET_ELIGIBLE,15.0,0.0,49.56
1631106,Tari Eason,HOU,30,25.1,12.2,6.3,1.4,1.3,0.6,0.457,0.472,0.625,0.5643564356435643,0.5763416477702192,0.194,5.9,116.8,111.0,0.1,6-8,215.0,24.0,5675766.0,5.68,15.5,2.79,0.92,1.98,0.96,14.88,55.6,3,58.6,3.71,ROLE_PLAYER,13.16,7.48,2.32,TWO_WAY_WING,雙向側翼型,FLOOR_SPACER,VERSATILE_DEFENDER,SF/SG,2,68.1,60.0,45.7,62.9,57.2,ALL_STAR,7.48,ROOKIE_SCALE,新秀合約,1,5.68,NONE,False,ROOKIE_EXTENSION_ELIGIBLE,85.0,0.0,11.61
203497,Rudy Gobert,MIN,53,31.3,10.9,11.2,1.7,0.8,1.6,0.702,0.0,0.493,0.7142857142857143,0.6761786600496278,0.124,6.7,114.8,108.1,0.118,7-1,258.0,33.0,35000000.0,35.0,23.18,6.63,3.64,6.51,0.81,18.78,82.0,-5,77.0,22.88,MAX,22.95,-12.05,0.66,RIM_PROTECTOR,護框中鋒型,FINISHER,RIM_PROTECTOR,C/PF,2,63.4,78.9,12.1,56.2,56.5,ALL_STAR,-12.05,HIGH_VALUE,高薪,3,105.0,DIFFICULT_TO_MATCH,False,NOT_YET_ELIGIBLE,15.0,0.0,44.0
1642907,Cedric Coward,MEM,48,26.3,13.3,6.2,2.9,0.6,0.4,0.468,0.34,0.843,0.5432692307692308,0.5782608695652174,0.2,1.0,112.5,111.6,0.11,6-5,206.0,22.0,5715120.0,5.72,16.23,0.53,0.81,3.47,0.89,14.44,59.7,5,64.7,3.74,ROLE_PLAYER,16.82,11.1,2.94,ROLE_PLAYER,角色球員型,FINISHER,LIMITED_DEFENDER,PG/SG,2,47.5,66.2,58.3,33.5,56.0,ALL_STAR,11.1,ROOKIE_SCALE,新秀合約,1,5.72,NONE,False,ROOKIE_EXTENSION_ELIGIBLE,85.0,0.0,11.69
1629638,Nickeil Alexander-Walker,ATL,53,33.1,20.3,3.6,3.7,1.2,0.6,0.437,0.376,0.882,0.5348101265822786,0.5809294871794871,0.238,-1.5,113.3,114.8,0.098,6-5,205.0,27.0,15161800.0,15.16,17.0,1.76,1.68,5.05,1.0,17.0,63.4,0,63.4,9.91,MID_LEVEL,16.04,0.88,1.06,TWO_WAY_WING,雙向側翼型,SECONDARY_SCORER,VERSATILE_DEFENDER,PG/SG,2,75.5,64.9,20.2,73.5,55.9,ALL_STAR,0.88,MID_LEVEL,中產,2,30.32,NONE,False,EXTENSION_ELIGIBLE,65.0,0.0,22.66
1628404,Josh Hart,NYK,42,30.6,12.3,7.6,5.1,1.2,0.3,0.504,0.409,0.738,0.5869565217391304,0.6101190476190477,0.164,5.8,118.4,112.5,0.123,6-5,215.0,30.0,19472240.0,19.47,20.6,4.03,1.97,4.48,0.94,19.36,77.9,-2,75.9,12.73,MID_LEVEL,25.9,6.43,1.33,TWO_WAY_WING,雙向側翼型,SECONDARY_PLAYMAKER,LIMITED_DEFENDER,PG/SG,2,53.8,77.7,25.7,42.5,55.9,ALL_STAR,6.43,MID_LEVEL,中產,2,38.94,NONE,False,EXTENSION_ELIGIBLE,65.0,0.0,26.97
1630532,Franz Wagner,ORL,27,32.2,21.9,6.0,3.6,1.0,0.3,0.485,0.373,0.826,0.5352564102564102,0.5945916594265855,0.253,2.2,114.0,111.8,0.139,6-10,220.0,24.0,38661750.0,38.66,20.15,3.09,1.12,2.97,0.96,19.34,77.6,3,80.6,25.27,MAX,30.6,-8.06,0.79,STRETCH_BIG,空間型大個子,SECONDARY_SCORER,LIMITED_DEFENDER,PF/SF,2,53.8,82.5,14.8,42.5,55.6,ALL_STAR,-8.06,NEAR_MAX,準頂薪,3,115.98,DIFFICULT_TO_MATCH,True,NOT_YET_ELIGIBLE,15.0,0.0,48.57
1641824,Matas Buzelis,CHI,54,28.3,15.2,5.3,2.0,0.6,1.5,0.474,0.37,0.778,0.5614035087719298,0.5995582202587567,0.212,-3.4,112.3,115.7,0.093,6-8,196.0,21.0,5455560.0,5.46,16.88,1.16,1.23,4.37,0.84,14.18,58.5,5,63.5,3.57,ROLE_PLAYER,16.1,10.64,2.95,THREE_AND_D,3D 球員型,FLOOR_SPACER,LIMITED_DEFENDER,SF/SG,2,47.5,65.0,58.5,33.5,55.5,ALL_STAR,10.64,ROOKIE_SCALE,新秀合約,2,10.92,NONE,False,ROOKIE_EXTENSION_ELIGIBLE,75.0,0.0,11.17
203954,Joel Embiid,PHI,31,31.3,26.6,7.5,3.9,0.6,1.1,0.494,0.32,0.858,0.5302197802197802,0.6049854439592431,0.337,6.1,119.2,113.1,0.163,7-0,280.0,31.0,55224526.0,55.22,23.91,6.14,2.01,3.93,0.9,21.52,88.1,-2,86.1,36.09,SUPERMAX,34.29,-20.93,0.62,VERSATILE_SCORER,多元得分手型,PRIMARY_SCORER,LIMITED_DEFENDER,C/PF,2,47.5,88.2,11.3,33.5,55.3,ALL_STAR,-20.93,SUPERMAX,超級頂薪,4,220.88,NTC|HARD_TO_MATCH,True,NOT_YET_ELIGIBLE,0.0,0.0,69.28
1628978,Donte DiVincenzo,MIN,55,31.2,13.0,4.5,4.2,1.4,0.5,0.413,0.385,0.753,0.5613207547169812,0.5772646536412078,0.167,7.4,118.3,110.9,0.089,6-4,203.0,29.0,11990000.0,11.99,16.06,3.72,2.49,4.67,0.97,15.58,59.5,-2,57.5,7.84,MID_LEVEL,12.5,0.51,1.04,TWO_WAY_WING,雙向側翼型,SECONDARY_PLAYMAKER,VERSATILE_DEFENDER,PG/SG,2,82.4,58.8,19.8,83.4,55.2,ALL_STAR,0.51,MID_LEVEL,中產,2,23.98,NONE,False,EXTENSION_ELIGIBLE,65.0,0.0,19.49
1628991,Jaren Jackson Jr.,UTA,47,30.5,19.3,5.7,2.0,1.1,1.4,0.473,0.358,0.801,0.5333333333333333,0.5727682811016145,0.251,-2.9,108.4,111.3,0.106,6-10,242.0,26.0,35000000.0,35.0,18.67,2.07,1.48,4.53,1.0,18.67,66.6,0,66.6,22.88,MAX,17.96,-17.04,0.51,STRETCH_BIG,空間型大個子,SECONDARY_SCORER,VERSATILE_DEFENDER,PF/SF,2,75.5,68.2,9.1,73.5,54.8,QUALITY_STARTER,-17.04,HIGH_VALUE,高薪,3,105.0,DIFFICULT_TO_MATCH,False,NOT_YET_ELIGIBLE,15.0,0.0,44.0
1627742,Brandon Ingram,TOR,52,34.0,22.0,5.8,3.7,0.8,0.8,0.472,0.364,0.835,0.5260115606936415,0.5692403229145104,0.268,1.7,114.6,112.9,0.123,6-8,190.0,28.0,38095238.0,38.1,19.94,2.88,2.19,5.97,0.99,19.74,76.5,0,76.5,24.9,MAX,26.5,-11.6,0.7,SCORING_GUARD,得分後衛型,SECONDARY_SCORER,LIMITED_DEFENDER,SF/SG,2,57.3,78.3,13.0,47.5,54.3,QUALITY_STARTER,-11.6,HIGH_VALUE,高薪,3,114.3,DIFFICULT_TO_MATCH,False,NOT_YET_ELIGIBLE,15.0,0.0,47.88
1629008,Michael Porter Jr.,BKN,41,33.0,25.0,7.2,3.2,1.0,0.2,0.474,0.385,0.853,0.5725806451612903,0.609994144056217,0.293,-3.7,114.7,118.4,0.147,6-10,218.0,27.0,38333050.0,38.33,21.21,2.08,1.4,4.86,1.0,21.21,81.3,0,81.3,25.05,MAX,31.3,-7.03,0.82,STRETCH_BIG,空間型大個子,SECONDARY_SCORER,LIMITED_DEFENDER,PF/SF,2,47.5,83.3,15.4,33.5,53.9,QUALITY_STARTER,-7.03,NEAR_MAX,準頂薪,3,114.99,DIFFICULT_TO_MATCH,True,NOT_YET_ELIGIBLE,15.0,0.0,48.16
1629111,Jock Landale,ATL,48,23.5,11.5,6.4,1.7,0.5,0.5,0.526,0.4,0.674,0.5930232558139534,0.6065400843881856,0.18,-4.7,114.4,119.0,0.103,6-11,255.0,30.0,2296274.0,2.3,15.79,-1.15,0.24,3.02,0.94,14.84,54.0,-2,52.0,1.5,MINIMUM_PLUS,9.2,6.9,4.0,STRETCH_BIG,空間型大個子,FLOOR_SPACER,LIMITED_DEFENDER,C/PF,2,43.5,53.2,79.8,27.8,53.5,QUALITY_STARTER,6.9,MINIMUM,底薪,1,2.3,NONE,False,EXTENSION_ELIGIBLE,95.0,0.0,4.85
1626164,Devin Booker,PHX,43,33.9,25.2,4.0,6.3,0.9,0.3,0.455,0.311,0.863,0.5027472527472527,0.580110497237569,0.298,4.6,115.8,111.2,0.138,6-5,206.0,29.0,53142264.0,53.14,20.88,4.14,2.27,5.16,0.97,20.25,80.9,-2,78.9,34.73,SUPERMAX,28.9,-24.24,0.54,VERSATILE_SCORER,多元得分手型,SECONDARY_SCORER,LIMITED_DEFENDER,PG/SG,2,53.8,80.8,9.7,42.5,53.4,QUALITY_STARTER,-24.24,MAX,頂薪,3,159.42,HARD_TO_MATCH,True,NOT_YET_ELIGIBLE,5.0,0.0,66.67
202696,Nikola Vučević,BOS,50,30.6,16.6,9.0,3.7,0.7,0.6,0.502,0.369,0.833,0.5625,0.5802572706935123,0.215,-4.6,112.9,117.5,0.127,6-9,265.0,35.0,21481481.0,21.48,21.24,0.59,1.01,5.5,0.69,14.66,75.1,-5,70.1,14.04,NEAR_MAX,14.07,-7.41,0.66,STRETCH_BIG,空間型大個子,FLOOR_SPACER,REBOUNDER,PF/SF,2,64.4,71.8,12.1,57.7,53.4,QUALITY_STARTER,-7.41,HIGH_VALUE,高薪,3,64.44,NONE,False,NOT_YET_ELIGIBLE,40.0,0.0,28.98
1642271,Kyle Filipowski,UTA,53,22.2,9.7,6.7,2.0,0.8,0.4,0.483,0.338,0.714,0.5405405405405405,0.5735572374645223,0.179,-5.1,114.1,119.2,0.095,6-11,250.0,22.0,3000000.0,3.0,15.19,-1.76,0.07,3.03,0.89,13.52,47.5,5,52.5,1.96,MINIMUM_PLUS,9.5,6.5,3.17,STRETCH_BIG,空間型大個子,FINISHER,LIMITED_DEFENDER,C/PF,2,54.0,53.7,63.0,42.8,53.3,QUALITY_STARTER,6.5,ROOKIE_SCALE,新秀合約,1,3.0,NONE,False,ROOKIE_EXTENSION_ELIGIBLE,95.0,0.0,6.25
203994,Jusuf Nurkić,UTA,40,26.4,11.0,10.4,4.8,1.3,0.6,0.5,0.357,0.549,0.5340909090909091,0.5482456140350878,0.187,-8.4,109.2,117.6,0.121,6-11,290.0,31.0,19375000.0,19.38,22.1,-0.58,0.38,3.95,0.9,19.89,66.4,-2,64.4,12.67,MID_LEVEL,15.81,-3.57,0.82,STRETCH_BIG,空間型大個子,SECONDARY_PLAYMAKER,REBOUNDER,C/PF,2,69.8,65.9,15.4,65.4,53.2,QUALITY_STARTER,-3.57,MID_LEVEL,中產,2,38.76,NONE,False,EXTENSION_ELIGIBLE_LIMITED,65.0,0.0,26.88
1642345,Oso Ighodaro,PHX,54,20.1,5.5,4.6,1.8,0.9,0.6,0.624,0.0,0.493,0.6153846153846154,0.6149373881932022,0.118,6.9,113.2,106.3,0.081,6-11,235.0,23.0,1955377.0,1.96,13.6,2.01,1.11,2.5,0.93,12.65,43.8,3,46.8,1.28,MINIMUM,7.2,5.24,3.67,ROLE_PLAYER,角色球員型,FINISHER,SOLID_DEFENDER,C/PF,2,54.2,47.8,73.1,43.1,53.0,QUALITY_STARTER,5.24,ROOKIE_SCALE,新秀合約,1,1.96,NONE,False,ROOKIE_EXTENSION_ELIGIBLE,95.0,0.0,4.17
201566,Russell Westbrook,SAC,52,29.3,15.3,5.7,6.6,1.3,0.2,0.43,0.345,0.697,0.5152671755725191,0.5337705833100754,0.251,-11.8,109.8,121.7,0.106,6-4,200.0,37.0,2296274.0,2.3,19.39,-2.33,-0.13,5.0,0.55,10.66,59.8,-5,54.8,1.5,MINIMUM_PLUS,7.62,5.32,3.31,PLAYMAKER,組織者型,SECONDARY_PLAYMAKER,LIMITED_DEFENDER,PG/SG,2,47.5,56.1,65.8,33.5,52.9,QUALITY_STARTER,5.32,MINIMUM,底薪,1,2.3,NONE,False,EXTENSION_ELIGIBLE_LIMITED,95.0,0.0,4.85
202710,Jimmy Butler III,GSW,38,31.1,20.0,5.6,4.9,1.4,0.2,0.519,0.376,0.864,0.5491803278688525,0.6433350488934638,0.226,7.3,116.6,109.2,0.155,6-6,230.0,36.0,54126450.0,54.13,22.08,6.0,2.4,4.42,0.62,13.69,87.8,-5,82.8,35.38,SUPERMAX,22.96,-31.17,0.42,TWO_WAY_WING,雙向側翼型,SECONDARY_PLAYMAKER,LIMITED_DEFENDER,PG/SG,2,47.5,84.8,7.3,33.5,52.6,QUALITY_STARTER,-31.17,SUPERMAX,超級頂薪,2,108.26,NTC|HARD_TO_MATCH,True,EXTENSION_ELIGIBLE_LIMITED,0.0,0.0,67.91
202331,Paul George,PHI,27,30.5,16.0,5.1,3.7,1.5,0.5,0.424,0.382,0.855,0.5190839694656488,0.5581914596706671,0.218,5.7,115.8,110.1,0.111,6-8,220.0,35.0,51666090.0,51.67,16.92,3.42,1.13,2.36,0.69,11.67,63.7,-5,58.7,33.77,SUPERMAX,9.25,-42.42,0.18,TWO_WAY_WING,雙向側翼型,FLOOR_SPACER,PERIMETER_STOPPER,SF/SG,2,84.8,60.1,2.4,86.8,52.4,QUALITY_STARTER,-42.42,MAX,頂薪,2,103.34,HARD_TO_MATCH,True,EXTENSION_ELIGIBLE_LIMITED,15.0,0.0,64.84
203952,Andrew Wiggins,MIA,50,31.3,15.9,5.0,2.8,1.2,1.0,0.471,0.395,0.767,0.5461538461538461,0.5673708250071368,0.199,-0.4,112.5,112.9,0.092,6-6,197.0,30.0,28223214.0,28.22,17.47,1.81,1.51,4.63,0.94,16.42,59.2,-2,57.2,18.44,NEAR_MAX,12.32,-15.9,0.44,TWO_WAY_WING,雙向側翼型,FLOOR_SPACER,VERSATILE_DEFENDER,PG/SG,2,83.6,58.5,7.7,85.1,52.4,QUALITY_STARTER,-15.9,HIGH_VALUE,高薪,3,84.66,NONE,False,NOT_YET_ELIGIBLE,40.0,0.0,35.72
1641739,Toumani Camara,POR,54,33.6,13.2,5.3,2.6,1.0,0.4,0.438,0.364,0.714,0.5607476635514019,0.5765199161425577,0.159,-0.1,114.0,114.1,0.068,6-7,230.0,25.0,2221677.0,2.22,15.11,0.49,1.15,4.64,0.98,14.81,46.0,0,46.0,1.45,MINIMUM_PLUS,7.0,4.78,3.15,TWO_WAY_WING,雙向側翼型,FLOOR_SPACER,LIMITED_DEFENDER,SF/SG,2,59.7,47.0,62.6,50.9,51.9,QUALITY_STARTER,4.78,MINIMUM,底薪,1,2.22,NONE,False,EXTENSION_ELIGIBLE,95.0,0.0,4.69
1641796,Pelle Larsson,MIA,45,23.9,10.2,3.3,3.3,0.6,0.2,0.495,0.333,0.767,0.5608108108108109,0.5969101123595505,0.158,1.7,113.5,111.8,0.089,6-5,215.0,24.0,1955377.0,1.96,13.77,-0.14,0.51,2.51,0.96,13.22,44.6,3,47.6,1.28,MINIMUM,7.4,5.44,3.78,ROLE_PLAYER,角色球員型,FINISHER,LIMITED_DEFENDER,PG/SG,2,47.5,48.7,75.3,33.5,51.6,QUALITY_STARTER,5.44,ROOKIE_SCALE,新秀合約,1,1.96,NONE,False,ROOKIE_EXTENSION_ELIGIBLE,95.0,0.0,4.17
203932,Aaron Gordon,DEN,23,27.9,17.7,6.2,2.5,0.7,0.2,0.509,0.4,0.789,0.5798319327731093,0.6335910652920962,0.228,14.0,122.9,108.9,0.138,6-8,235.0,30.0,22841455.0,22.84,18.27,5.94,1.29,1.99,0.94,17.17,75.8,-2,73.8,14.93,NEAR_MAX,23.8,0.96,1.04,ROLE_PLAYER,角色球員型,FLOOR_SPACER,LIMITED_DEFENDER,SF/SG,2,47.5,75.6,19.8,33.5,51.1,QUALITY_STARTER,0.96,HIGH_VALUE,高薪,3,68.52,NONE,False,NOT_YET_ELIGIBLE,40.0,0.0,30.34
1630200,Tre Jones,CHI,38,26.9,12.4,3.0,5.8,1.3,0.2,0.55,0.328,0.848,0.5949367088607594,0.6537326022775201,0.166,-1.9,113.4,115.3,0.121,6-1,190.0,26.0,8000000.0,8.0,18.7,1.86,1.0,3.24,1.0,18.7,69.7,0,69.7,5.23,ROLE_PLAYER,19.82,11.82,2.48,ROLE_PLAYER,角色球員型,SECONDARY_PLAYMAKER,LIMITED_DEFENDER,PG,1,32.5,71.4,49.0,12.0,51.0,QUALITY_STARTER,11.82,ROLE_PLAYER,角色球員,2,16.0,NONE,False,EXTENSION_ELIGIBLE,75.0,0.0,15.5
1630568,Luka Garza,BOS,44,16.9,7.9,4.3,1.0,0.4,0.5,0.585,0.438,0.797,0.6632653061224489,0.6939564300773015,0.154,6.3,118.8,112.5,0.106,6-10,243.0,27.0,2461463.0,2.46,13.15,2.61,0.87,1.66,1.0,13.15,51.8,0,51.8,1.61,MINIMUM_PLUS,9.08,6.62,3.69,STRETCH_BIG,空間型大個子,FLOOR_SPACER,LIMITED_DEFENDER,PF/SF,2,41.1,53.0,73.5,24.3,51.0,QUALITY_STARTER,6.62,MINIMUM,底薪,1,2.46,NONE,False,EXTENSION_ELIGIBLE,95.0,0.0,5.17
1630202,Payton Pritchard,BOS,52,32.7,17.1,4.2,5.3,0.8,0.1,0.459,0.356,0.863,0.55,0.5745967741935484,0.206,5.1,119.4,114.3,0.121,6-1,195.0,28.0,7232143.0,7.23,17.67,2.3,1.86,5.09,0.99,17.49,70.3,0,70.3,4.73,ROLE_PLAYER,20.3,13.07,2.81,PLAYMAKER,組織者型,SECONDARY_PLAYMAKER,LIMITED_DEFENDER,PG,1,27.0,72.0,55.7,4.1,50.9,QUALITY_STARTER,13.07,ROLE_PLAYER,角色球員,2,14.46,NONE,False,EXTENSION_ELIGIBLE,75.0,0.0,14.71
1629651,Nic Claxton,BKN,50,29.3,12.5,7.3,4.0,0.7,1.3,0.59,0.214,0.607,0.5919540229885057,0.605151045701007,0.172,-10.5,110.0,120.5,0.121,6-11,215.0,26.0,25352272.0,25.35,21.14,-0.51,0.55,5.25,1.0,21.14,71.6,0,71.6,16.57,NEAR_MAX,21.6,-3.75,0.85,ROLE_PLAYER,角色球員型,SECONDARY_PLAYMAKER,LIMITED_DEFENDER,C/PF,2,52.4,73.3,16.0,40.5,50.8,QUALITY_STARTER,-3.75,HIGH_VALUE,高薪,3,76.05,NONE,False,NOT_YET_ELIGIBLE,40.0,0.0,32.85
1629057,Robert Williams III,POR,37,16.4,6.5,6.5,1.1,0.6,1.4,0.754,0.438,0.731,0.7894736842105263,0.7911392405063292,0.121,-0.4,111.3,111.8,0.167,6-9,249.0,28.0,13285713.0,13.29,17.19,4.45,0.99,1.77,0.99,17.02,70.4,0,70.4,8.69,MID_LEVEL,20.4,7.11,1.53,STRETCH_BIG,空間型大個子,FLOOR_SPACER,LIMITED_DEFENDER,PF/SF,2,44.0,72.1,29.8,28.5,50.6,QUALITY_STARTER,7.11,MID_LEVEL,中產,2,26.58,NONE,False,EXTENSION_ELIGIBLE,65.0,0.0,20.79
1630163,LaMelo Ball,CHA,44,27.6,19.2,4.8,7.4,1.1,0.2,0.402,0.362,0.884,0.5059523809523809,0.536312849162011,0.308,6.5,121.6,115.1,0.129,6-7,180.0,24.0,37958760.0,37.96,19.07,3.52,1.7,3.92,0.96,18.31,72.8,3,75.8,24.81,MAX,25.8,-12.16,0.68,SCORING_GUARD,得分後衛型,PRIMARY_PLAYMAKER,LIMITED_DEFENDER,SF/SG,2,47.5,77.6,12.6,33.5,50.3,QUALITY_STARTER,-12.16,HIGH_VALUE,高薪,3,113.88,DIFFICULT_TO_MATCH,False,NOT_YET_ELIGIBLE,15.0,0.0,47.7
1631101,Shaedon Sharpe,POR,48,30.0,21.4,4.4,2.6,1.4,0.1,0.456,0.34,0.784,0.5142045454545454,0.552685950413223,0.293,-1.6,112.2,113.8,0.11,6-5,210.0,22.0,8399983.0,8.4,16.89,0.76,1.01,4.12,0.89,15.03,60.6,5,65.6,5.49,ROLE_PLAYER,17.36,8.96,2.07,TWO_WAY_WING,雙向側翼型,SECONDARY_SCORER,LIMITED_DEFENDER,PG/SG,2,42.0,67.1,40.7,25.6,50.1,QUALITY_STARTER,8.96,ROOKIE_EXT,新秀延長,4,33.6,ROOKIE_EXT_WAIT,False,NOT_YET_ELIGIBLE,50.0,0.0,15.9
1630583,Santi Aldama,MEM,43,27.9,14.0,6.7,2.9,0.9,0.7,0.479,0.35,0.667,0.5495495495495495,0.5696614583333334,0.191,-2.4,113.6,116.0,0.115,7-0,215.0,25.0,18485916.0,18.49,17.75,0.44,0.74,3.61,0.98,17.4,63.4,0,63.4,12.08,MID_LEVEL,16.04,-2.45,0.87,STRETCH_BIG,空間型大個子,FINISHER,LIMITED_DEFENDER,C/PF,2,62.0,64.9,16.4,54.2,50.1,QUALITY_STARTER,-2.45,MID_LEVEL,中產,2,36.98,NONE,False,EXTENSION_ELIGIBLE,65.0,0.0,25.99
1630230,Naji Marshall,DAL,52,29.6,15.0,5.0,3.0,1.0,0.1,0.531,0.314,0.779,0.5721153846153846,0.6190161769560911,0.185,-2.5,109.9,112.4,0.111,6-6,220.0,28.0,9000000.0,9.0,17.49,0.48,0.97,4.56,0.99,17.32,65.9,0,65.9,5.88,ROLE_PLAYER,17.54,8.54,1.95,ROLE_PLAYER,角色球員型,FINISHER,LIMITED_DEFENDER,PG/SG,2,42.0,67.5,38.3,25.6,49.7,QUALITY_STARTER,8.54,ROLE_PLAYER,角色球員,2,18.0,NONE,False,EXTENSION_ELIGIBLE,75.0,0.0,16.5
